item,itemLabel,birthplaceLabel,coordsBirth,birthDate,deathplaceLabel,coordsDeath,deathDate
http://www.wikidata.org/entity/Q876566,Johann Adam Birkenstock,Alsfeld,Point(9.271111111 50.751111111),1687-02-01T00:00:00Z,Eisenach,Point(10.324444444 50.974722222),1733-02-26T00:00:00Z
http://www.wikidata.org/entity/Q947941,Matthew Locke,Exeter,Point(-3.526944444 50.725555555),1632-01-01T00:00:00Z,London,Point(-0.1275 51.507222222),1677-08-01T00:00:00Z
http://www.wikidata.org/entity/Q892110,Bonaventura Aliotti,Palermo,Point(13.361261944 38.115658055),1640-01-01T00:00:00Z,Palermo,Point(13.361261944 38.115658055),1690-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1702129,John Weldon,Chichester,Point(-0.7792 50.8365),1676-01-19T00:00:00Z,London,Point(-0.1275 51.507222222),1736-05-07T00:00:00Z
http://www.wikidata.org/entity/Q936230,Johan Daniel Berlin,Klaipėda,Point(21.135 55.7125),1714-05-12T00:00:00Z,Trondheim,Point(10.4 63.44),1787-11-04T00:00:00Z
http://www.wikidata.org/entity/Q1695871,Johann Philipp Käfer,Schney,Point(11.0744 50.1616),1672-04-21T00:00:00Z,Pforzheim,Point(8.71083 48.89),1728-01-24T00:00:00Z
http://www.wikidata.org/entity/Q1695871,Johann Philipp Käfer,Schney,Point(11.0744 50.1616),1672-04-21T00:00:00Z,Pforzheim,Point(8.705 48.895),1728-01-24T00:00:00Z
http://www.wikidata.org/entity/Q875682,Johann Wolfgang Franck,Unterschwaningen,Point(10.616666666 49.066666666),1644-06-01T00:00:00Z,London,Point(-0.1275 51.507222222),1710-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1710371,Juan Bautista Comes,Valencia,Point(-0.376388888 39.47),1582-01-01T00:00:00Z,Valencia,Point(-0.376388888 39.47),1643-01-05T00:00:00Z
http://www.wikidata.org/entity/Q1705754,Josef Seger,Řepín,Point(14.634653573 50.366610438),1716-03-21T00:00:00Z,Prague,Point(14.421388888 50.0875),1782-04-22T00:00:00Z
http://www.wikidata.org/entity/Q953519,Egidio Duni,Matera,Point(16.6 40.666666666),1709-02-09T00:00:00Z,Paris,Point(2.352222222 48.856666666),1775-06-11T00:00:00Z
http://www.wikidata.org/entity/Q1706569,Joseph Balthasar Hochreither,Salzburg,Point(13.045 47.8),1669-04-16T00:00:00Z,Salzburg,Point(13.045 47.8),1731-12-14T00:00:00Z
http://www.wikidata.org/entity/Q952236,Nicola Matteis,Naples,Point(14.248611111 40.835833333),1650-01-01T00:00:00Z,London,Point(-0.1275 51.507222222),1714-01-01T00:00:00Z
http://www.wikidata.org/entity/Q878408,Wilhelm Karges,Berlin,Point(13.383333333 52.516666666),1613-01-01T00:00:00Z,Berlin,Point(13.383333333 52.516666666),1699-11-27T00:00:00Z
http://www.wikidata.org/entity/Q1694834,Johann Jacob Neufville,Nuremberg,Point(11.0775 49.453888888),1684-10-05T00:00:00Z,Nuremberg,Point(11.0775 49.453888888),1712-08-04T00:00:00Z
http://www.wikidata.org/entity/Q952236,Nicola Matteis,Naples,Point(14.248611111 40.835833333),1650-01-01T00:00:00Z,London,Point(-0.1275 51.507222222),1713-01-01T00:00:00Z
http://www.wikidata.org/entity/Q951647,Duarte Lobo,Kingdom of Portugal,Point(-9.18333333 38.7),1565-01-01T00:00:00Z,Kingdom of Portugal,Point(-9.18333333 38.7),1646-09-24T00:00:00Z
http://www.wikidata.org/entity/Q1709090,José de Cascante,Bogotá,Point(-74.08175 4.60971),1646-01-01T00:00:00Z,Bogotá,Point(-74.08175 4.60971),1702-12-11T00:00:00Z
http://www.wikidata.org/entity/Q876566,Johann Adam Birkenstock,Alsfeld,Point(9.271111111 50.751111111),1687-02-19T00:00:00Z,Eisenach,Point(10.324444444 50.974722222),1733-02-26T00:00:00Z
http://www.wikidata.org/entity/Q1704215,Josef Antonín Sehling,Toužim,Point(12.985129225 50.060603889),1710-01-07T00:00:00Z,Prague,Point(14.421388888 50.0875),1756-09-19T00:00:00Z
http://www.wikidata.org/entity/Q1704215,Josef Antonín Sehling,Toužim,Point(12.985129225 50.060603889),1710-01-07T00:00:00Z,Prague,Point(14.421388888 50.0875),1756-09-17T00:00:00Z
http://www.wikidata.org/entity/Q1696093,Johann Samuel Welter,Obersontheim,Point(9.896666666 49.057777777),1650-08-27T00:00:00Z,Schwäbisch Hall,Point(9.7375 49.112222222),1720-07-27T00:00:00Z
http://www.wikidata.org/entity/Q1694815,Johann Jacob Löwe,Vienna,Point(16.3725 48.208333333),1629-01-01T00:00:00Z,Lüneburg,Point(10.414444444 53.2525),1703-01-01T00:00:00Z
http://www.wikidata.org/entity/Q947941,Matthew Locke,Exeter,Point(-3.526944444 50.725555555),1629-01-01T00:00:00Z,London,Point(-0.1275 51.507222222),1677-08-01T00:00:00Z
http://www.wikidata.org/entity/Q938499,Tobias Hume,,,1569-01-01T00:00:00Z,Greater London,Point(-0.083333333 51.5),1645-04-16T00:00:00Z
http://www.wikidata.org/entity/Q931464,Diomedes Cato,Treviso,Point(12.242219444 45.672219444),1555-01-01T00:00:00Z,Gdańsk,Point(18.6540233 54.3482907),1628-01-01T00:00:00Z
http://www.wikidata.org/entity/Q948575,Alessandro Grandi,Ferrara,Point(11.619865 44.835297),1590-03-01T00:00:00Z,Bergamo,Point(9.67 45.695),1630-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1739030,Nikolaus Bleyer,Stolzenau,Point(9.066666666 52.516666666),1591-02-02T00:00:00Z,Lübeck,Point(10.686388888 53.869722222),1658-05-03T00:00:00Z
http://www.wikidata.org/entity/Q883137,Valentin Rathgeber,Oberelsbach,Point(10.133333333 50.433333333),1682-04-03T00:00:00Z,Banz Abbey,Point(11.001053768 50.132465863),1750-06-02T00:00:00Z
http://www.wikidata.org/entity/Q892138,Bonaventura Rubino,Bergamo,Point(9.67 45.695),1600-01-01T00:00:00Z,Palermo,Point(13.361261944 38.115658055),1668-01-01T00:00:00Z
http://www.wikidata.org/entity/Q953519,Egidio Duni,Matera,Point(16.6 40.666666666),1708-02-11T00:00:00Z,Paris,Point(2.352222222 48.856666666),1775-06-11T00:00:00Z
http://www.wikidata.org/entity/Q1700409,John Hebden,Harrogate,Point(-1.537777777 53.991944444),1705-01-01T00:00:00Z,London,Point(-81.2497 42.9837),1765-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1733866,Karlmann Pachschmidt,Eisenstadt,Point(16.52327 47.845649),1700-08-28T00:00:00Z,Vienna,Point(16.3725 48.208333333),1734-03-08T00:00:00Z
http://www.wikidata.org/entity/Q946744,Kryštof Harant,Klenová,Point(13.233214904 49.33354021),1564-01-01T00:00:00Z,Prague,Point(14.421388888 50.0875),1621-06-21T00:00:00Z
http://www.wikidata.org/entity/Q947941,Matthew Locke,Exeter,Point(-3.526944444 50.725555555),1621-01-01T00:00:00Z,London,Point(-0.1275 51.507222222),1677-08-01T00:00:00Z
http://www.wikidata.org/entity/Q921115,Léonard de Hodémont,Liège,Point(5.570555555 50.639722222),1575-01-01T00:00:00Z,Liège,Point(5.570555555 50.639722222),1636-08-01T00:00:00Z
http://www.wikidata.org/entity/Q1694647,Johann Hugo von Wilderer,Bavaria,Point(11.385555555 49.078611111),1670-01-01T00:00:00Z,Mannheim,Point(8.466111111 49.487777777),1724-01-01T00:00:00Z
http://www.wikidata.org/entity/Q878238,Johann Philipp Förtsch,Wertheim,Point(9.516669444 49.75),1652-05-14T00:00:00Z,Eutin,Point(10.618055555 54.137777777),1732-12-14T00:00:00Z
http://www.wikidata.org/entity/Q1695146,Johann Kilian Heller,Hammelburg,Point(9.9 50.116666666),1633-01-01T00:00:00Z,Würzburg,Point(9.929444444 49.794444444),1674-10-10T00:00:00Z
http://www.wikidata.org/entity/Q1696071,Johann Samuel Beyer,Gotha,Point(10.718333333 50.948888888),1669-01-01T00:00:00Z,Karlovy Vary,Point(12.8725 50.230555555),1744-05-09T00:00:00Z
http://www.wikidata.org/entity/Q890972,Bohuslav Matěj Černohorský,Nymburk,Point(15.041747256 50.186115487),1684-02-16T00:00:00Z,Graz,Point(15.438611111 47.070833333),1742-07-01T00:00:00Z
http://www.wikidata.org/entity/Q890972,Bohuslav Matěj Černohorský,Nymburk,Point(15.041747256 50.186115487),1684-02-16T00:00:00Z,Graz,Point(15.438611111 47.070833333),1742-02-14T00:00:00Z
http://www.wikidata.org/entity/Q882116,Tobias Michael,Dresden,Point(13.74 51.05),1592-06-13T00:00:00Z,Leipzig,Point(12.375 51.34),1657-06-26T00:00:00Z
http://www.wikidata.org/entity/Q919789,Giovanni Battista Vitali,Bologna,Point(11.342777777 44.493888888),1632-02-18T00:00:00Z,Modena,Point(10.92572 44.64582),1692-10-12T00:00:00Z
http://www.wikidata.org/entity/Q1752063,Massimiliano Neri,Bonn,Point(7.099722222 50.733888888),1618-01-01T00:00:00Z,Bonn,Point(7.099722222 50.733888888),1673-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1709732,José de Orejón y Aparicio,Huacho,Point(-77.605 -11.10667),1705-01-01T00:00:00Z,Lima,Point(-77.0375 -12.06),1765-05-01T00:00:00Z
http://www.wikidata.org/entity/Q947941,Matthew Locke,Exeter,Point(-3.526944444 50.725555555),1630-01-01T00:00:00Z,London,Point(-0.1275 51.507222222),1677-08-01T00:00:00Z
http://www.wikidata.org/entity/Q920015,Louis Lully,Paris,Point(2.352222222 48.856666666),1664-08-04T00:00:00Z,Paris,Point(2.352222222 48.856666666),1734-04-01T00:00:00Z
http://www.wikidata.org/entity/Q946744,Kryštof Harant,Klenová,Point(13.233214904 49.33354021),1564-01-01T00:00:00Z,Old Town Square,Point(14.421388888 50.0875),1621-06-21T00:00:00Z
http://www.wikidata.org/entity/Q918530,Francesco Antonio Bonporti,Trento,Point(11.11666667 46.06666667),1672-06-11T00:00:00Z,Padua,Point(11.877777777 45.406388888),1749-12-19T00:00:00Z
http://www.wikidata.org/entity/Q946744,Kryštof Harant,Klenová Castle,Point(13.22886111 49.33197222),1564-01-01T00:00:00Z,Prague,Point(14.421388888 50.0875),1621-06-21T00:00:00Z
http://www.wikidata.org/entity/Q946744,Kryštof Harant,Klenová Castle,Point(13.228861111 49.331972222),1564-01-01T00:00:00Z,Prague,Point(14.421388888 50.0875),1621-06-21T00:00:00Z
http://www.wikidata.org/entity/Q877576,Georg Caspar Wecker,Nuremberg,Point(11.0775 49.453888888),1632-04-02T00:00:00Z,Nuremberg,Point(11.0775 49.453888888),1695-04-20T00:00:00Z
http://www.wikidata.org/entity/Q1695537,Johann Michael Breunig,Bürgstadt,Point(9.271388888 49.713611111),1699-03-30T00:00:00Z,Dresden,Point(13.74 51.05),1755-10-27T00:00:00Z
http://www.wikidata.org/entity/Q934164,Francesco Provenzale,Naples,Point(14.248611111 40.835833333),1632-09-25T00:00:00Z,Naples,Point(14.248611111 40.835833333),1704-09-06T00:00:00Z
http://www.wikidata.org/entity/Q934164,Francesco Provenzale,Naples,Point(14.248611111 40.835833333),1632-09-25T00:00:00Z,Naples,Point(14.248611111 40.835833333),1704-01-01T00:00:00Z
http://www.wikidata.org/entity/Q878734,Johann Valentin Görner,Penig,Point(12.705833333 50.933611111),1702-02-27T00:00:00Z,Hamburg,Point(10.0 53.55),1762-07-30T00:00:00Z
http://www.wikidata.org/entity/Q921713,Nicola Cosimi,Loreto,Point(13.607430555 43.4403),1660-01-01T00:00:00Z,Rome,Point(12.482777777 41.893055555),1717-03-01T00:00:00Z
http://www.wikidata.org/entity/Q1749304,Jiří Ignác Linek,Bakov nad Jizerou,Point(14.941580683 50.482367154),1725-01-21T00:00:00Z,Bakov nad Jizerou,Point(14.941580683 50.482367154),1791-12-30T00:00:00Z
http://www.wikidata.org/entity/Q892560,Bonifazio Graziani,Marino,Point(12.666666666 41.766666666),1605-01-01T00:00:00Z,Marino,Point(12.666666666 41.766666666),1664-06-15T00:00:00Z
http://www.wikidata.org/entity/Q1694820,Johann Jacob Pagendarm,Herford,Point(8.673430555 52.114569444),1646-01-01T00:00:00Z,Lübeck,Point(10.686388888 53.869722222),1706-01-13T00:00:00Z
http://www.wikidata.org/entity/Q1694820,Johann Jacob Pagendarm,Herford,Point(8.673430555 52.114569444),1646-01-01T00:00:00Z,Lübeck,Point(10.686388888 53.869722222),1706-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1695639,Johann Nauwach,Brandenburg,Point(13.060333333 52.394555555),1595-01-01T00:00:00Z,Dresden,Point(13.74 51.05),1630-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1706870,William Brade,England,Point(-1.0 53.0),1560-01-01T00:00:00Z,Hamburg,Point(10.0 53.55),1630-02-26T00:00:00Z
http://www.wikidata.org/entity/Q1700466,John Hingeston,York,Point(-1.083333333 53.95),1606-01-01T00:00:00Z,London,Point(-0.1275 51.507222222),1683-12-01T00:00:00Z
http://www.wikidata.org/entity/Q1706870,William Brade,England,Point(10.77439 44.75606),1560-01-01T00:00:00Z,Hamburg,Point(10.0 53.55),1630-02-26T00:00:00Z
http://www.wikidata.org/entity/Q946744,Kryštof Harant,Klenová Castle,Point(13.22886111 49.33197222),1564-01-01T00:00:00Z,Old Town Square,Point(14.421388888 50.0875),1621-06-21T00:00:00Z
http://www.wikidata.org/entity/Q946744,Kryštof Harant,Klenová Castle,Point(13.228861111 49.331972222),1564-01-01T00:00:00Z,Old Town Square,Point(14.421388888 50.0875),1621-06-21T00:00:00Z
http://www.wikidata.org/entity/Q1695759,Johann Paul Kunzen,Leisnig,Point(12.9266 51.1595),1696-08-31T00:00:00Z,Lübeck,Point(10.686388888 53.869722222),1757-03-20T00:00:00Z
http://www.wikidata.org/entity/Q1704289,Edmund Pascha,Kroměříž,Point(17.393134863 49.297859972),1714-01-01T00:00:00Z,Žilina,Point(18.733333333 49.216666666),1772-05-06T00:00:00Z
http://www.wikidata.org/entity/Q875506,Giovanni Andrea Bontempi,Perugia,Point(12.3888 43.1121),1624-01-01T00:00:00Z,Perugia,Point(12.3888 43.1121),1705-07-01T00:00:00Z
http://www.wikidata.org/entity/Q931526,Jean-Baptiste Matho,Montfort-sur-Meu,Point(-1.955833333 48.138055555),1663-03-16T00:00:00Z,Versailles,Point(2.135 48.805),1746-03-16T00:00:00Z
http://www.wikidata.org/entity/Q1694820,Johann Jacob Pagendarm,Herford,Point(8.673430555 52.114569444),1647-12-06T00:00:00Z,Lübeck,Point(10.686388888 53.869722222),1706-01-13T00:00:00Z
http://www.wikidata.org/entity/Q1694820,Johann Jacob Pagendarm,Herford,Point(8.673430555 52.114569444),1647-12-06T00:00:00Z,Lübeck,Point(10.686388888 53.869722222),1706-01-01T00:00:00Z
http://www.wikidata.org/entity/Q915621,Francesco Feo,Naples,Point(14.248611111 40.835833333),1691-01-01T00:00:00Z,Naples,Point(14.248611111 40.835833333),1761-01-28T00:00:00Z
http://www.wikidata.org/entity/Q1706326,Joseph-Barnabé Saint-Sevin dit L'Abbé le Fils,Agen,Point(0.618611111 44.203055555),1727-06-11T00:00:00Z,Paris,Point(2.352222222 48.856666666),1803-07-25T00:00:00Z
http://www.wikidata.org/entity/Q1704213,Josef Antonín Planický,Manětín,Point(13.2317994 49.9916881),1691-11-27T00:00:00Z,Freising,Point(11.748888888 48.402777777),1732-09-17T00:00:00Z
http://www.wikidata.org/entity/Q1727817,Vasily Titov,,,1650-01-01T00:00:00Z,Moscow,Point(37.617777777 55.755833333),1710-01-01T00:00:00Z
http://www.wikidata.org/entity/Q882280,Christian Ernst Graf,Rudolstadt,Point(11.3275 50.716944444),1723-06-30T00:00:00Z,The Hague,Point(4.31 52.08),1804-07-17T00:00:00Z
http://www.wikidata.org/entity/Q883059,Philipp Dulichius,Chemnitz,Point(12.916666666 50.833333333),1562-12-28T00:00:00Z,Szczecin,Point(14.555277777 53.424722222),1631-03-24T00:00:00Z
http://www.wikidata.org/entity/Q941345,Pelham Humfrey,London,Point(-0.1275 51.507222222),1647-01-01T00:00:00Z,Windsor,Point(-0.6 51.483333333),1674-07-14T00:00:00Z
http://www.wikidata.org/entity/Q874802,Wolfgang Ebner,Augsburg,Point(10.897777777 48.368888888),1612-01-01T00:00:00Z,Vienna,Point(16.3725 48.208333333),1665-02-12T00:00:00Z
http://www.wikidata.org/entity/Q925972,Franciszek Lilius,Gmina Gromnik,Point(20.95 49.833333333),1600-01-01T00:00:00Z,Gmina Gromnik,Point(20.95 49.833333333),1657-01-01T00:00:00Z
http://www.wikidata.org/entity/Q928954,Vincenzo Manfredini,Pistoia,Point(10.916666666 43.933333333),1737-10-22T00:00:00Z,Saint Petersburg,Point(30.316666666 59.95),1799-08-16T00:00:00Z
http://www.wikidata.org/entity/Q928954,Vincenzo Manfredini,Pistoia,Point(10.916666666 43.933333333),1737-10-22T00:00:00Z,Saint Petersburg,Point(30.316666666 59.95),1799-01-01T00:00:00Z
http://www.wikidata.org/entity/Q878267,Martin Radeck,Flensburg,Point(9.436666666 54.781944444),1640-01-01T00:00:00Z,Copenhagen,Point(12.568888888 55.676111111),1684-09-01T00:00:00Z
http://www.wikidata.org/entity/Q927000,Marcello Bernardini,Capua,Point(14.213888888 41.105555555),1740-01-01T00:00:00Z,Capua,Point(14.213888888 41.105555555),1799-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1706294,Josep Antoni Marti,Tortosa,Point(0.521111111 40.8125),1719-01-01T00:00:00Z,Montserrat,Point(1.809166666 41.605277777),1763-01-03T00:00:00Z
http://www.wikidata.org/entity/Q939188,Johan Snep,Utrecht,Point(5.121666666 52.090833333),1656-01-01T00:00:00Z,Zierikzee,Point(3.9164 51.6497),1719-01-01T00:00:00Z
http://www.wikidata.org/entity/Q939898,Carlo Tessarini,Rimini,Point(12.568333333 44.059444444),1690-01-01T00:00:00Z,Amsterdam,Point(4.893611111 52.372777777),1766-12-15T00:00:00Z
http://www.wikidata.org/entity/Q1701536,John Ravenscroft,London,Point(-0.1275 51.507222222),1665-01-01T00:00:00Z,London,Point(-0.1275 51.507222222),1697-10-12T00:00:00Z
http://www.wikidata.org/entity/Q896098,Melchior Hoffmann,Bärenstein,Point(13.8 50.8),1679-01-01T00:00:00Z,Leipzig,Point(12.375 51.34),1715-10-06T00:00:00Z
http://www.wikidata.org/entity/Q878186,Pantaleon Hebenstreit,Bad Kösen,Point(11.720555555 51.135277777),1668-11-27T00:00:00Z,Dresden,Point(13.74 51.05),1750-11-15T00:00:00Z
http://www.wikidata.org/entity/Q926744,Domenico Mazzocchi,Civita Castellana,Point(12.41 42.296111111),1592-01-01T00:00:00Z,Rome,Point(12.482777777 41.893055555),1665-01-21T00:00:00Z
http://www.wikidata.org/entity/Q944492,Nicolas Lebègue,Laon,Point(3.623611111 49.563333333),1631-01-01T00:00:00Z,Paris,Point(2.352222222 48.856666666),1702-07-06T00:00:00Z
http://www.wikidata.org/entity/Q1735493,Manuel José de Quirós,Guatemala City,Point(-90.52525 14.609861111),1690-01-01T00:00:00Z,Guatemala City,Point(-90.52525 14.609861111),1765-01-01T00:00:00Z
http://www.wikidata.org/entity/Q876266,Johannes Ringk,Frankenhain,Point(10.788888888 50.756944444),1717-06-27T00:00:00Z,Berlin,Point(13.383333333 52.516666666),1778-08-24T00:00:00Z
http://www.wikidata.org/entity/Q1714813,Johann Wohlmuth,Rust,Point(16.675833333 47.800833333),1642-01-01T00:00:00Z,Sopron,Point(16.583333333 47.683333333),1724-01-09T00:00:00Z
http://www.wikidata.org/entity/Q960294,Domènec Terradellas,Barcelona,Point(2.176944444 41.3825),1713-02-13T00:00:00Z,Rome,Point(12.482777777 41.893055555),1751-05-25T00:00:00Z
http://www.wikidata.org/entity/Q960294,Domènec Terradellas,Barcelona,Point(2.176944444 41.3825),1713-02-13T00:00:00Z,Rome,Point(12.482777777 41.893055555),1751-05-20T00:00:00Z
http://www.wikidata.org/entity/Q1117014,Tomaso Cecchino,Verona,Point(10.992777777 45.438611111),1583-01-01T00:00:00Z,Hvar,Point(16.441944444 43.171388888),1644-08-31T00:00:00Z
http://www.wikidata.org/entity/Q964231,Giovanni Giacomo Gastoldi,Caravaggio,Point(9.643055555 45.497777777),1555-01-01T00:00:00Z,Mantua,Point(10.791111111 45.156388888),1609-01-04T00:00:00Z
http://www.wikidata.org/entity/Q1064127,Charles Dieupart,Paris,Point(2.352222222 48.856666666),1676-01-01T00:00:00Z,Saint-Germain-sur-École,Point(2.509166666 48.475),1751-01-01T00:00:00Z
http://www.wikidata.org/entity/Q958865,Dario Castello,Venice,Point(12.331944444 45.439722222),1602-10-19T00:00:00Z,Venice,Point(12.331944444 45.439722222),1631-07-02T00:00:00Z
http://www.wikidata.org/entity/Q975540,Michelagnolo Galilei,Florence,Point(11.254166666 43.771388888),1575-12-18T00:00:00Z,Munich,Point(11.575 48.1375),1631-01-03T00:00:00Z
http://www.wikidata.org/entity/Q1041828,Carlo Ambrogio Lonati,Milan,Point(9.19 45.466944444),1645-01-01T00:00:00Z,Milan,Point(9.19 45.466944444),1710-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1070434,Cherubino Waesich,,,1600-01-01T00:00:00Z,Rome,Point(12.482777777 41.893055555),1650-01-01T00:00:00Z
http://www.wikidata.org/entity/Q961515,Giorgio Gentili,Venice,Point(12.331944444 45.439722222),1669-01-01T00:00:00Z,Venice,Point(12.331944444 45.439722222),1730-01-01T00:00:00Z
http://www.wikidata.org/entity/Q954589,Jean-Féry Rebel,Paris,Point(2.352222222 48.856666666),1666-04-18T00:00:00Z,Paris,Point(2.352222222 48.856666666),1747-01-02T00:00:00Z
http://www.wikidata.org/entity/Q1085938,Christoph Stoltzenberg,Wertheim,Point(9.516669444 49.75),1690-02-21T00:00:00Z,Regensburg,Point(12.083333333 49.016666666),1764-06-11T00:00:00Z
http://www.wikidata.org/entity/Q954608,Grzegorz Gerwazy Gorczycki,Rozbark,Point(18.93277778 50.34583333),1670-01-01T00:00:00Z,Kraków,Point(19.937222222 50.061388888),1734-04-30T00:00:00Z
http://www.wikidata.org/entity/Q1079521,Christian Flor,Neukirchen,Point(11.016666666 54.316666666),1626-01-01T00:00:00Z,Lüneburg,Point(10.414444444 53.2525),1697-09-28T00:00:00Z
http://www.wikidata.org/entity/Q1084999,Christoph Gottlieb Schröter,Hohenstein-Ernstthal,Point(12.716666666 50.8),1699-08-10T00:00:00Z,Nordhausen,Point(10.791111111 51.505),1782-05-20T00:00:00Z
http://www.wikidata.org/entity/Q1026865,Sébastien de Brossard,Dompierre,Point(-0.551944444 48.632222222),1655-09-01T00:00:00Z,Meaux,Point(2.887777777 48.959444444),1730-08-10T00:00:00Z
http://www.wikidata.org/entity/Q982378,Michel Corrette,Rouen,Point(1.1025 49.443055555),1707-04-10T00:00:00Z,Paris,Point(2.352222222 48.856666666),1795-01-21T00:00:00Z
http://www.wikidata.org/entity/Q961607,Václav Karel Holan Rovenský,Rovensko pod Troskami,Point(15.259503145 50.535372997),1644-01-01T00:00:00Z,Valdštejn Castle,Point(15.16694444 50.5625),1718-02-27T00:00:00Z
http://www.wikidata.org/entity/Q1080664,Jiří Třanovský,Český Těšín,Point(18.626170385 49.746110801),1592-03-27T00:00:00Z,Liptovský Mikuláš,Point(19.618055555 49.081111111),1637-05-29T00:00:00Z
http://www.wikidata.org/entity/Q961607,Václav Karel Holan Rovenský,Rovensko pod Troskami,Point(15.259503145 50.535372997),1644-01-01T00:00:00Z,Rovensko pod Troskami,Point(15.259503145 50.535372997),1718-02-27T00:00:00Z
http://www.wikidata.org/entity/Q1042197,Carlo Grossi,Vicenza,Point(11.55 45.55),1634-01-01T00:00:00Z,Venice,Point(12.331944444 45.439722222),1688-05-14T00:00:00Z
http://www.wikidata.org/entity/Q971559,Artem Vedel,Kyiv,Point(30.523611111 50.45),1767-04-01T00:00:00Z,Kyiv,Point(30.523611111 50.45),1808-07-26T00:00:00Z
http://www.wikidata.org/entity/Q966250,Michelangelo Rossi,Genoa,Point(8.933983333 44.407186111),1601-01-01T00:00:00Z,Rome,Point(12.482777777 41.893055555),1656-07-07T00:00:00Z
http://www.wikidata.org/entity/Q956951,Josse Boutmy,Ghent,Point(3.725277777 51.053611111),1697-01-01T00:00:00Z,Brussels metropolitan area,Point(4.3525 50.846666666),1779-01-01T00:00:00Z
http://www.wikidata.org/entity/Q961575,Johan Agrell,Löts socken,Point(16.0955 58.5736),1701-02-01T00:00:00Z,Nuremberg,Point(11.0775 49.453888888),1765-01-19T00:00:00Z
http://www.wikidata.org/entity/Q1080664,Jiří Třanovský,Cieszyn,Point(18.633333333 49.75),1592-03-27T00:00:00Z,Liptovský Mikuláš,Point(19.618055555 49.081111111),1637-05-29T00:00:00Z
http://www.wikidata.org/entity/Q966920,Thomas Roseingrave,Winchester,Point(-1.308611111 51.063333333),1688-01-01T00:00:00Z,Dún Laoghaire,Point(-6.14 53.3),1766-06-23T00:00:00Z
http://www.wikidata.org/entity/Q956398,Pietro Auletta,Avellino,Point(14.789722222 40.915277777),1698-01-01T00:00:00Z,Naples,Point(14.248611111 40.835833333),1771-09-01T00:00:00Z
http://www.wikidata.org/entity/Q1100116,Clemens Thieme,Großdittmannsdorf,Point(13.771666666 51.1975),1631-09-07T00:00:00Z,Zeitz,Point(12.1349991 51.0491637),1668-03-27T00:00:00Z
http://www.wikidata.org/entity/Q1041842,Carlo Antonio Marino,Albino,Point(9.796944444 45.760555555),1670-09-10T00:00:00Z,Bergamo,Point(9.67 45.695),1735-01-01T00:00:00Z
http://www.wikidata.org/entity/Q960880,Ivan Lukačić,Šibenik,Point(15.895555555 43.733888888),1585-01-01T00:00:00Z,Split,Point(16.44 43.51),1648-09-20T00:00:00Z
http://www.wikidata.org/entity/Q961367,Giovanni Maria Ruggieri,Verona,Point(10.992777777 45.438611111),1665-01-01T00:00:00Z,Venice,Point(12.331944444 45.439722222),1725-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1041842,Carlo Antonio Marino,Albino,Point(9.796944444 45.760555555),1670-01-01T00:00:00Z,Bergamo,Point(9.67 45.695),1735-01-01T00:00:00Z
http://www.wikidata.org/entity/Q1063411,Charles-Joseph van Helmont,City of Brussels,Point(4.351666666 50.846666666),1715-03-19T00:00:00Z,City of Brussels,Point(4.351666666 50.846666666),1790-06-08T00:00:00Z
http://www.wikidata.org/entity/Q1042169,Carlo Francesco Pollarolo,Brescia,Point(10.220280555 45.538888888),1653-01-01T00:00:00Z,Venice,Point(12.331944444 45.439722222),1723-02-07T00:00:00Z
http://www.wikidata.org/entity/Q1042169,Carlo Francesco Pollarolo,Brescia,Point(10.220280555 45.538888888),1653-01-01T00:00:00Z,Venice,Point(12.331944444 45.439722222),1722-02-07T00:00:00Z
http://www.wikidata.org/entity/Q1042138,Carlo Filago,Rovigo,Point(11.794 45.0809),1589-01-01T00:00:00Z,Venice,Point(12.331944444 45.439722222),1644-01-01T00:00:00Z
http://www.wikidata.org/entity/Q960338,Cyriakus Wilcke,Pfiffelbach,Point(11.441666666 51.058611111),1620-01-01T00:00:00Z,Jena,Point(11.586388888 50.927222222),1667-04-26T00:00:00Z
http://www.wikidata.org/entity/Q1041842,Carlo Antonio Marino,Albino,Point(9.796944444 45.760555555),1670-09-10T00:00:00Z,Bergamo,Point(9.67 45.695),1717-01-01T00:00:00Z
http://www.wikidata.org/entity/Q990515,Matthäus Apelles von Löwenstern,Prudnik,Point(17.579166666 50.319722222),1594-04-20T00:00:00Z,Wrocław,Point(17.0325 51.11),1648-04-11T00:00:00Z
http://www.wikidata.org/entity/Q1041842,Carlo Antonio Marino,Albino,Point(9.796944444 45.760555555),1670-01-01T00:00:00Z,Bergamo,Point(9.67 45.695),1717-01-01T00:00:00Z
